(id) (Px) (Py) (Pz) (Vx) (Vy) (Vz) (Massa) (Raio) (Fx) (Fy) (Fz) (Tempo)
| 3| 4.47329e-12| 5.53843e+08| 0| 2.43989e-15| 30807.8| 0| 1.7374e+06| 7.36e+22| 8.87232e-19| -2.62896e-18| 0| 5500
| 1| 1.58988e-11| 1.51937e-11| 0| 7.78609e-15| 7.46383e-15| 0| 6.371e+06| 5.972e+24| 2.46717e-18| 2.41102e-18| 0| 6000
| 2| 3.844e+08| 1.84847e+08| 0| -1.06898e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| -3.43506e-18| 4.05515e-19| 0| 6000
| 3| 5.80752e-12| 5.69247e+08| 0| 2.90366e-15| 30807.8| 0| 1.7374e+06| 7.36e+22| 9.67888e-19| -2.81653e-18| 0| 6000
| 1| 2.01072e-11| 1.92347e-11| 0| 9.06076e-15| 8.71518e-15| 0| 6.371e+06| 5.972e+24| 2.63023e-18| 2.59396e-18| 0| 6500
| 2| 3.844e+08| 2.00251e+08| 0| -1.24685e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| -3.67877e-18| 4.0452e-19| 0| 6500
| 3| 7.38373e-12| 5.84651e+08| 0| 3.40777e-15| 30807.8| 0| 1.7374e+06| 7.36e+22| 1.04854e-18| -2.99848e-18| 0| 6500
| 1| 2.49729e-11| 2.39242e-11| 0| 1.0415e-14| 1.00573e-14| 0| 6.371e+06| 5.972e+24| 2.78545e-18| 2.77399e-18| 0| 7000
| 2| 3.844e+08| 2.15654e+08| 0| -1.43672e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| -3.91465e-18| 4.01228e-19| 0| 7000
| 3| 9.22206e-12| 6.00054e+08| 0| 3.9522e-15| 30807.8| 0| 1.7374e+06| 7.36e+22| 1.1292e-18| -3.17522e-18| 0| 7000
| 1| 3.05349e-11| 2.9307e-11| 0| 1.18449e-14| 1.14886e-14| 0| 6.371e+06| 5.972e+24| 2.93292e-18| 2.95093e-18| 0| 7500
| 2| 3.844e+08| 2.31058e+08| 0| -1.63819e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| -4.14278e-18| 3.96223e-19| 0| 7500
| 3| 1.13427e-11| 6.15458e+08| 0| 4.53696e-15| 30807.8| 0| 1.7374e+06| 7.36e+22| 1.20986e-18| -3.34715e-18| 0| 7500
| 1| 3.683e-11| 3.54276e-11| 0| 1.33466e-14| 1.30076e-14| 0| 6.371e+06| 5.972e+24| 3.07277e-18| 3.12458e-18| 0| 8000
| 2| 3.844e+08| 2.46462e+08| 0| -1.85087e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| -4.36328e-18| 3.9004e-19| 0| 8000
| 3| 1.37658e-11| 6.30862e+08| 0| 5.16205e-15| 30807.8| 0| 1.7374e+06| 7.36e+22| 1.29051e-18| -3.51462e-18| 0| 8000
| 1| 4.3893e-11| 4.23292e-11| 0| 1.49164e-14| 1.46126e-14| 0| 6.371e+06| 5.972e+24| 3.20519e-18| 3.29479e-18| 0| 8500
| 2| 3.844e+08| 2.61866e+08| 0| -2.07439e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| -4.57635e-18| 3.83167e-19| 0| 8500
| 3| 1.65115e-11| 6.46266e+08| 0| 5.82746e-15| 30807.8| 0| 1.7374e+06| 7.36e+22| 1.37117e-18| -3.67796e-18| 0| 8500
| 1| 5.17573e-11| 5.00544e-11| 0| 1.65506e-14| 1.63018e-14| 0| 6.371e+06| 5.972e+24| 3.3304e-18| 3.46141e-18| 0| 9000
| 2| 3.844e+08| 2.7727e+08| 0| -2.30838e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| -4.78223e-18| 3.76036e-19| 0| 9000
| 3| 1.96001e-11| 6.6167e+08| 0| 6.53321e-15| 30807.8| 0| 1.7374e+06| 7.36e+22| 1.45182e-18| -3.83745e-18| 0| 9000
| 1| 6.0454e-11| 5.86449e-11| 0| 1.82457e-14| 1.80734e-14| 0| 6.371e+06| 5.972e+24| 3.44868e-18| 3.62432e-18| 0| 9500
| 2| 3.844e+08| 2.92674e+08| 0| -2.55249e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| -4.98116e-18| 3.69031e-19| 0| 9500
| 3| 2.30515e-11| 6.77074e+08| 0| 7.27928e-15| 30807.8| 0| 1.7374e+06| 7.36e+22| 1.53248e-18| -3.99335e-18| 0| 9500
| 1| 7.00127e-11| 6.81414e-11| 0| 1.99982e-14| 1.99255e-14| 0| 6.371e+06| 5.972e+24| 3.5603e-18| 3.78341e-18| 0| 10000
| 2| 3.844e+08| 3.08078e+08| 0| -2.80638e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| -5.17343e-18| 3.62486e-19| 0| 10000
| 3| 2.68861e-11| 6.92478e+08| 0| 8.06568e-15| 30807.8| 0| 1.7374e+06| 7.36e+22| 1.61314e-18| -4.1459e-18| 0| 10000
| 1| 8.04613e-11| 7.85837e-11| 0| 2.18049e-14| 2.18562e-14| 0| 6.371e+06| 5.972e+24| 3.66556e-18| 3.93863e-18| 0| 10500
| 2| 3.844e+08| 3.23482e+08| 0| -3.06973e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| -5.35935e-18| 3.56691e-19| 0| 10500
| 3| 3.1124e-11| 7.07882e+08| 0| 8.89241e-15| 30807.8| 0| 1.7374e+06| 7.36e+22| 1.69379e-18| -4.29532e-18| 0| 10500
| 1| 9.18263e-11| 9.00105e-11| 0| 2.36627e-14| 2.38634e-14| 0| 6.371e+06| 5.972e+24| 3.76477e-18| 4.08992e-18| 0| 11000
| 2| 3.844e+08| 3.38886e+08| 0| -3.34222e-14| 30807.8| 0| 1.7374e+06| 7.36e+22| -5.53922e-18| 3.51891e-19| 0| 11000
| 3| 3.57854e-11| 7.23286e+08| 0| 9.75947e-15| 30807.8| 0| 1.7374e+06| 7.36e+22| 1.77445e-18| -4.44181e-18| 0| 11000
| 1| 1.04132e-10| 1.0246e-10| 0| 2.55687e-14| 2.59454e-14| 0| 6.371e+06| 5.972e+24| 3.85824e-18| 4.23727e-18| 0| 11500
